product_link,Title,Actual_Price,Selling_Price,Brand,Model,Colour,Form_Factor,Connectivity_Type
https://www.flipkart.com/wings-phantom-345-low-latency-40ms-app-support-50hr-playtime-quad-enc-mic-bluetooth-headset/p/itm58e673831c91f?pid=ACCGMG3ZTFRFYFCB&lid=LSTACCGMG3ZTFRFYFCBRF3FTB&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_15&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGMG3ZTFRFYFCB.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings Phantom 345 with Low Latency 40ms, App Support, 50Hr Playtime, Quad ENC Mic Bluetooth Headset  (Black, In the Ear)",2999.0,1499.0,Wings,Phantom 345,Black,In Ear,Bluetooth
https://www.flipkart.com/meyaar-ak47-deep-bass-headphones-extra-ear-tips-volume-control-wired-gaming-headset/p/itm7785963630fd6?pid=ACCFZE6RXYRFWGVZ&lid=LSTACCFZE6RXYRFWGVZJGX4AC&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_33&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZE6RXYRFWGVZ.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar AK47 Deep Bass Headphones With Extra Ear tips & Volume Control Wired Gaming Headset  (Black, In the Ear)",999.0,299.0,Meyaar,AK47 Deep Bass Headphones With Extra Ear tips & Volume Control,Black,In Ear,Wired
https://www.flipkart.com/wings-phantom-pro-earbuds-low-latency-game-mode-40h-playtime-50ms-bluetooth-headset/p/itm9ceff01aba2bd?pid=ACCG4XTZKH5GFPVD&lid=LSTACCG4XTZKH5GFPVDMSCXQO&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&spotlightTagId=BestsellerId_0pm%2Ffcn&srno=s_1_7&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCG4XTZKH5GFPVD.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings Phantom Pro earbuds with Low latency Game mode, 40H Playtime, 50ms low latency Bluetooth Headset  (Black, True Wireless)",5499.0,1099.0,Wings,Phantom Pro Gaming TWS with 40 Hrs Playtime,Black,In Ear,Bluetooth
https://www.flipkart.com/boat-rockerz-235-238-pro-upto-20-hours-playback-asap-charge-bluetooth-headset/p/itm6227968b63650?pid=ACCGBVMG5N6P7TEK&lid=LSTACCGBVMG5N6P7TEKLWQQ1S&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&spotlightTagId=BestsellerId_0pm%2Ffcn&srno=s_1_23&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCGBVMG5N6P7TEK.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,"boAt Rockerz 235/238 Pro with upto 20 Hours Playback and ASAP Charge Bluetooth Headset  (Active Black, In the Ear)",2490.0,1099.0,boAt,Rockerz 235 Pro / Rockerz 238 Pro,Active Black,In Ear,Bluetooth
https://www.flipkart.com/meyaar-9139-metal-in-ear-sport-headset-high-bass-smartphones-wired/p/itm351004266eec9?pid=ACCFVT8Z8PD9Z2G5&lid=LSTACCFVT8Z8PD9Z2G5NR5OLY&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_28&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFVT8Z8PD9Z2G5.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar 9139 Metal in-Ear Sport Headset with High Bass for Smartphones Wired Headset  (Black, In the Ear)",799.0,359.0,Meyaar,9139 Metal in-Ear Sport Headset with High Bass for Smartphones,Black,In Ear,Wired
https://www.flipkart.com/meyaar-pack-2-headset-made-in-india-earphones-mic-wired/p/itm27f14325fa5af?pid=ACCFZCFABZ4WGPG6&lid=LSTACCFZCFABZ4WGPG61K2LI9&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_30&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZCFABZ4WGPG6.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar Pack of 2 Headset Made-In-India Headset Earphones with Mic Wired Headset  (White, Black, In the Ear)",999.0,259.0,Meyaar,Pack of 2 Headset Made-In-India Headset Earphones with Mic,"White, Black",In Ear,Wired
https://www.flipkart.com/ptron-basspods-p251-50hrs-playback-12mm-driver-enc-movie-mode-bluetooth-headset/p/itm40240a8bb8b4d?pid=ACCGE3ZETF7SU2HG&lid=LSTACCGE3ZETF7SU2HGUOQFDI&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_9&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGE3ZETF7SU2HG.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Basspods P251+, 50Hrs Playback, 12mm Driver, ENC, Movie Mode Bluetooth Headset  (White, True Wireless)",3999.0,999.0,PTron,Basspods P251+,White,In Ear,Bluetooth
https://www.flipkart.com/ptron-basspods-p681-tws-earbuds-28h-playtime-enc-calls-deep-bass-bt5-3-typec-ipx4-bluetooth-headset/p/itm82e8809fafb6b?pid=ACCGHBPZ2H9VYFTU&lid=LSTACCGHBPZ2H9VYFTUREUQDY&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_27&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGHBPZ2H9VYFTU.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Basspods P681 TWS Earbuds, 28H Playtime, ENC Calls, Deep Bass, BT5.3, TypeC,IPX4 Bluetooth Headset  (Black, In the Ear)",3199.0,999.0,PTron,Basspods P681,Black,In Ear,Bluetooth
https://www.flipkart.com/sony-wi-c100-25-hours-battery-life-bluetooth-headset/p/itm9d96183677716?pid=ACCGFX8F7GMYQEG7&lid=LSTACCGFX8F7GMYQEG7HZS6EH&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_4&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGFX8F7GMYQEG7.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WI-C100 with 25 Hours Battery Life Bluetooth Headset  (Grey, In the Ear)",2790.0,1783.0,SONY,WI-C100,Grey,In Ear,Bluetooth
https://www.flipkart.com/ptron-bassbuds-rush-bluetooth-gaming-headset/p/itm3bea5f530fa95?pid=ACCGJHPRXFSE9CZF&lid=LSTACCGJHPRXFSE9CZFXXPBWH&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_29&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGJHPRXFSE9CZF.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Bassbuds Rush Bluetooth Gaming Headset  (Black, True Wireless)",3199.0,1190.0,PTron,Bassbuds Rush,Black,In Ear,Bluetooth
https://www.flipkart.com/ptron-bassbuds-verse-tws-earbuds-40h-playtime-enc-calls-deep-bass-bt5-3-typec-ipx4-bluetooth-headset/p/itmfe9fc4470d9a4?pid=ACCGHBPZ452WAHYB&lid=LSTACCGHBPZ452WAHYBUWUDQC&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_19&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGHBPZ452WAHYB.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Bassbuds Verse TWS Earbuds, 40H Playtime, ENC Calls, Deep Bass, BT5.3,TypeC,IPX4 Bluetooth Headset  (Grey, In the Ear)",4599.0,999.0,PTron,Bassbuds Verse,Grey,In Ear,Bluetooth
https://www.flipkart.com/meyaar-spn-pack-2-headset-made-in-india-earphones-mic-wired/p/itm21bafd230fb19?pid=ACCFZE6VNFH39K8Y&lid=LSTACCFZE6VNFH39K8Y4VZOWS&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_17&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZE6VNFH39K8Y.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar SPN Pack of 2 Headset Made-In-India Headset Earphones with Mic Wired Headset  (White, Black, In the Ear)",999.0,279.0,Meyaar,SPN Pack of 2 Headset Made-In-India Headset Earphones with Mic,"White, Black",In Ear,Wired
https://www.flipkart.com/boat-airdopes-atom-83-50hrs-playback-quad-mics-enx-technology-beast-mode-bluetooth-headset/p/itm942a1b95b3bcd?pid=ACCGK7UN9BNTPFFE&lid=LSTACCGK7UN9BNTPFFEXRDKEO&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_18&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCGK7UN9BNTPFFE.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,"boAt Airdopes Atom 83 with 50Hrs Playback, Quad Mics ENx Technology & Beast Mode Bluetooth Headset  (Carbon Black, True Wireless)",4490.0,1499.0,boAt,Airdopes Atom 83,Carbon Black,In Ear,Bluetooth
https://www.flipkart.com/meyaar-dg-wired-headset/p/itmd25e7a5470329?pid=ACCFPKW4HR7NVGQU&lid=LSTACCFPKW4HR7NVGQU2EP565&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_32&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFPKW4HR7NVGQU.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar DG Wired Headset  (Metal Black, In the Ear)",999.0,229.0,Meyaar,DG,Metal Black,In Ear,Wired
https://www.flipkart.com/meyaar-pack-2-headset-made-in-india-earphones-mic-wired/p/itm27f14325fa5af?pid=ACCFZCFABZ4WGPG6&lid=LSTACCFZCFABZ4WGPG61K2LI9&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_30&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZCFABZ4WGPG6.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar Pack of 2 Headset Made-In-India Headset Earphones with Mic Wired Headset  (White, Black, In the Ear)",999.0,259.0,Meyaar,Pack of 2 Headset Made-In-India Headset Earphones with Mic,"White, Black",In Ear,Wired
https://www.flipkart.com/zebronics-zb-buds-20-wired-earphone-red-headset/p/itm18c847b2255d8?pid=ACCGFQ6UXGMM4YH2&lid=LSTACCGFQ6UXGMM4YH2NXRM2S&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGFQ6UXGMM4YH2.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS Zb-Buds 20 wired earphone (Red) Wired Headset  (Red, In the Ear)",599.0,349.0,ZEBRONICS,Zb-Buds 20 wired earphone (Red),Red,In Ear,Wired
https://www.flipkart.com/zebronics-zeb-sound-bomb-1-bluetooth-headset/p/itmcde06cf85aa85?pid=ACCG5CHS2KNT7PSE&lid=LSTACCG5CHS2KNT7PSEGKJBS2&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_21&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCG5CHS2KNT7PSE.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS Zeb Sound Bomb 1 Bluetooth Headset  (Blue, Grey, True Wireless)",2499.0,1599.0,ZEBRONICS,Zeb Sound Bomb 1,"Blue, Grey",In Ear,Bluetooth
https://www.flipkart.com/sony-wh-ch520-50-hrs-playtime-dsee-upscale-multipoint-connection-dual-pairing-bluetooth-headset/p/itma7f08a6a3e491?pid=ACCGZ4MAXQQBCRDB&lid=LSTACCGZ4MAXQQBCRDBE8ITUV&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_18&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGZ4MAXQQBCRDB.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WH-CH520 with 50 Hrs Playtime, DSEE Upscale, Multipoint Connection/Dual Pairing Bluetooth Headset  (White, On the Ear)",5990.0,4490.0,SONY,WH-CH520/WZ,White,On Ear,Bluetooth
https://www.flipkart.com/boat-rockerz-450-pro-upto-70-hours-playback-bluetooth-headset/p/itm5689242619912?pid=ACCGYUVXX5T5JRPB&lid=LSTACCGYUVXX5T5JRPBX7YOGJ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_29&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCGYUVXX5T5JRPB.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,"boAt Rockerz 450 Pro with Upto 70 Hours Playback Bluetooth Headset  (White Purity, On the Ear)",3990.0,1999.0,boAt,Rockerz 450 Pro with Upto 70 Hours Playback,White Purity,On Ear,Bluetooth
https://www.flipkart.com/meyaar-9139-metal-in-ear-sport-headset-high-bass-smartphones-wired/p/itm351004266eec9?pid=ACCFVT8Z8PD9Z2G5&lid=LSTACCFVT8Z8PD9Z2G5NR5OLY&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_28&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFVT8Z8PD9Z2G5.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar 9139 Metal in-Ear Sport Headset with High Bass for Smartphones Wired Headset  (Black, In the Ear)",799.0,359.0,Meyaar,9139 Metal in-Ear Sport Headset with High Bass for Smartphones,Black,In Ear,Wired
https://www.flipkart.com/portronics-harmonics-250-fast-charging-60hrs-playtime-bluetooth-headset/p/itm9c82e17a63b31?pid=ACCGBHDPMJZEJBDF&lid=LSTACCGBHDPMJZEJBDFBNUM8A&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_11&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGBHDPMJZEJBDF.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Harmonics 250 Fast Charging with 60Hrs Playtime Bluetooth Headset  (Green, In the Ear)",2999.0,899.0,Portronics,Harmonics 250 Fast Charging with 60Hrs Playtime,Green,In Ear,Bluetooth
https://www.flipkart.com/meyaar-ak47-deep-bass-headphones-extra-ear-tips-volume-control-wired-gaming-headset/p/itm7785963630fd6?pid=ACCFZE6RXYRFWGVZ&lid=LSTACCFZE6RXYRFWGVZJGX4AC&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_33&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZE6RXYRFWGVZ.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar AK47 Deep Bass Headphones With Extra Ear tips & Volume Control Wired Gaming Headset  (Black, In the Ear)",999.0,299.0,Meyaar,AK47 Deep Bass Headphones With Extra Ear tips & Volume Control,Black,In Ear,Wired
https://www.flipkart.com/sony-xb55ap-wired-headset/p/itm8ba1530244d0d?pid=ACCEVAEWTGVPEH3P&lid=LSTACCEVAEWTGVPEH3P6BKK8U&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_17&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCEVAEWTGVPEH3P.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY XB55AP Wired Headset  (Blue, In the Ear)",2490.0,2199.0,SONY,MDR-XB55AP,Blue,In Ear,Wired
https://www.flipkart.com/meyaar-headphone-wired-ear-headset/p/itm82c950be4008a?pid=ACCFTU9YYUHVUDGG&lid=LSTACCFTU9YYUHVUDGGSGJZL0&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_27&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFTU9YYUHVUDGG.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar headphone wired in the ear Wired Headset  (Black, In the Ear)",999.0,289.0,Meyaar,headphone wired in the ear,Black,In Ear,Wired
https://www.flipkart.com/wings-vader-350-bluetooth-gaming-headset/p/itm1f147009cb41b?pid=ACCGMYY4P3SWFAZZ&lid=LSTACCGMYY4P3SWFAZZTCD4IT&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_31&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGMYY4P3SWFAZZ.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings Vader 350 Bluetooth Gaming Headset  (Black, True Wireless)",2999.0,1599.0,Wings,VADER 350,Black,In Ear,Bluetooth
https://www.flipkart.com/boat-rockerz-255-arc-enx-technology-upto-30-hours-playback-bluetooth-headset/p/itm7392239a6e361?pid=ACCGJP5QSJFP7HAP&lid=LSTACCGJP5QSJFP7HAPTJ0FSX&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_27&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCGJP5QSJFP7HAP.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,"boAt Rockerz 255 Arc with ENx Technology and upto 30 Hours Playback Bluetooth Headset  (Cosmos Black, In the Ear)",2990.0,1299.0,boAt,Rockerz 255 Arc,Cosmos Black,In Ear,Bluetooth
https://www.flipkart.com/portronics-harmonics-z1-wireless-stereo-bluetooth-headset/p/itm979242ced72fe?pid=ACCGFTTXUTWM4F2R&lid=LSTACCGFTTXUTWM4F2RKVBYNJ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_35&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGFTTXUTWM4F2R.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Harmonics Z1 Wireless Stereo Bluetooth Headset  (Black, In the Ear)",1999.0,1187.0,Portronics,Harmonics Z1 Wireless Stereo,Black,In Ear,Bluetooth
https://www.flipkart.com/ptron-basspods-992-bluetooth-headset/p/itm5e10c3528c4d3?pid=ACCG5UXQB7UKPHZU&lid=LSTACCG5UXQB7UKPHZUUNXWXH&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_36&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCG5UXQB7UKPHZU.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Basspods 992 Bluetooth Headset  (Black, True Wireless)",4599.0,1899.0,PTron,Basspods 992,Black,In Ear,Bluetooth
https://www.flipkart.com/meyaar-best-quality-earphone-high-bass-wired-headset/p/itmfc1d805255e11?pid=ACCFZ95DZA7DQ4WF&lid=LSTACCFZ95DZA7DQ4WFICLCKQ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZ95DZA7DQ4WF.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar Best Quality Earphone with High Bass Wired Headset  (White, In the Ear)",999.0,259.0,Meyaar,Best Quality Earphone with High Bass,White,In Ear,Wired
https://www.flipkart.com/portronics-harmonics-z5-wireless-stereo-neckband-bluetooth-headset/p/itmb4eb7effc9689?pid=ACCGJ63DD4H57T6U&lid=LSTACCGJ63DD4H57T6UG2CCR0&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_2&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGJ63DD4H57T6U.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Harmonics Z5 Wireless Stereo Neckband Bluetooth Headset  (Black, In the Ear)",2499.0,699.0,Portronics,Harmonics Z5 Wireless Stereo Neckband,Black,In Ear,Bluetooth
https://www.flipkart.com/meyaar-mobile-life-deep-bass-clear-sound-noise-cancellation-wired-gaming-headset/p/itmaa8e8b81d592f?pid=ACCFMXG7FNNYGJHS&lid=LSTACCFMXG7FNNYGJHSDATJDC&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_22&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFMXG7FNNYGJHS.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar Mobile Life Deep-Bass & Clear Sound with Noise Cancellation Wired Gaming Headset  (Black, In the Ear)",999.0,229.0,Meyaar,Mobile Life Deep-Bass & Clear Sound with Noise Cancellation,Black,In Ear,Wired
https://www.flipkart.com/zebronics-zeb-bro-plus-wired-headset/p/itm906c2c29a1ae8?pid=ACCG4RGUGQNNYWFS&lid=LSTACCG4RGUGQNNYWFSBFGEVF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_7&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCG4RGUGQNNYWFS.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS Zeb- Bro Plus Wired Headset  (Black, In the Ear)",349.0,289.0,ZEBRONICS,Zeb- Bro Plus,Black,In Ear,Wired
https://www.flipkart.com/portronics-harmonics-z3-wireless-stereo-neckband-bluetooth-headset/p/itme9a036a375bbb?pid=ACCGH63XVBKEQHEY&lid=LSTACCGH63XVBKEQHEYWYQHNR&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_12&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGH63XVBKEQHEY.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Harmonics Z3 Wireless Stereo Neckband Bluetooth Headset  (Red, In the Ear)",1999.0,699.0,Portronics,Harmonics Z3 Wireless Stereo Neckband,Red,In Ear,Bluetooth
https://www.flipkart.com/wings-phantom-850-earbuds-game-mode-50-hrsplaytime-quad-enc-mic-app-support-bluetooth-gaming-headset/p/itm2151bcb810f04?pid=ACCGJNV3WMJHQ9WH&lid=LSTACCGJNV3WMJHQ9WHUJC3ZB&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_23&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGJNV3WMJHQ9WH.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings Phantom 850 Earbuds with Game mode, 50 hrsPlaytime, Quad ENC Mic & App Support Bluetooth Gaming Headset  (White, In the Ear)",2999.0,1506.0,Wings,Phantom 850,White,In Ear,Bluetooth
https://www.flipkart.com/sony-xb450ap-wired-headset/p/itm09f9f43012bd7?pid=ACCE4BHHFJXWKECY&lid=LSTACCE4BHHFJXWKECYBLDXEB&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_16&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCE4BHHFJXWKECY.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY XB450AP Wired Headset  (Red, On the Ear)",2490.0,1919.0,SONY,MDR-XB450AP,Red,On Ear,Wired
https://www.flipkart.com/portronics-harmonics-z2-30-hours-playtime-wireless-neckband-bluetooth-headset/p/itm3dca22277fa5a?pid=ACCGHYBJTKXJNN5B&lid=LSTACCGHYBJTKXJNN5BBWU8D2&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_15&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGHYBJTKXJNN5B.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Harmonics Z2 - 30 Hours Playtime Wireless Neckband Bluetooth Headset  (Black, In the Ear)",1999.0,649.0,Portronics,Harmonics Z2 Wireless Stereo,Black,In Ear,Bluetooth
https://www.flipkart.com/sony-wf-c500-wz-ipx4-20hrs-battery-life-bluetooth-headset/p/itm4aac9e640ed57?pid=ACCGA5ZXWZGDDANT&lid=LSTACCGA5ZXWZGDDANTPXE9Q2&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_36&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGA5ZXWZGDDANT.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WF-C500/WZ IN IPX4/20Hrs Battery Life Bluetooth Headset  (Black, True Wireless)",8990.0,4949.0,SONY,WF-C500/BZ IN,Black,In Ear,Bluetooth
https://www.flipkart.com/sony-wf-1000xm4-36-hrs-playtime-industry-leading-noise-cancellation-bluetooth-headset/p/itm6088446aa5a98?pid=ACCGCVGXEUAZ55SB&lid=LSTACCGCVGXEUAZ55SBBZHUVY&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_31&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGCVGXEUAZ55SB.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WF-1000XM4 with 36 Hrs Playtime and Industry Leading Noise Cancellation Bluetooth Headset  (Black, True Wireless)",24990.0,16490.0,SONY,WF-1000XM4,Black,In Ear,Bluetooth
https://www.flipkart.com/boat-bassheads-103-blue-wired-headset/p/itma6533ab620ab5?pid=ACCFGYHHKJ94GN6A&lid=LSTACCFGYHHKJ94GN6AAQTUCB&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_21&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCFGYHHKJ94GN6A.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,"boAt Bassheads 103 Blue Wired Headset  (Blue, In the Ear)",1290.0,499.0,boAt,Bassheads 103 Blue,Blue,In Ear,Wired
